ID_Date,StateCode,StationId,Date,PM2.5,PM10,NO2,CO,O3
TN_12_2024-03-02,TN,12,2024-03-02,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2024-03-03,TN,12,2024-03-03,3.8772244998854504,4.47551697776122,3.1242089381385103,0.5283896361737561,0.9282193027394289
TN_12_2024-03-04,TN,12,2024-03-04,3.486151087542319,4.136285930010272,2.63834278867739,0.16551443847757338,0.9082585601768908
TN_12_2024-03-05,TN,12,2024-03-05,3.618188713491167,4.395189621200163,3.0409987103007277,0.5770502226876979,0.9162907318741551
TN_12_2024-03-06,TN,12,2024-03-06,3.5157158351047473,4.172385267224964,2.9608761921148625,0.45250771444147575,0.924258901523332
TN_12_2024-03-07,TN,12,2024-03-07,3.436242723404956,4.471638793363569,2.5447466501440172,0.32208349916911333,0.9202827531436926
TN_12_2024-03-08,TN,12,2024-03-08,3.4288125486951286,4.413646418429337,3.0409987103007277,0.5941552313529949,0.9162907318741551
TN_12_2024-03-09,TN,12,2024-03-09,2.71336936257981,4.2615524812060075,3.0399482447977997,0.6048091664126155,0.9400072584914712
TN_12_2024-03-10,TN,12,2024-03-10,3.311637304949512,4.297013260346925,3.0399482447977997,0.4184483609407515,0.9439058989071285
TN_12_2024-03-11,TN,12,2024-03-11,3.39484390768998,4.390614651860415,2.5384474167160302,0.33647223662121295,0.9042181506398859
TN_12_2024-03-12,TN,12,2024-03-12,3.7623622308737397,4.360292142527875,2.5478814489493886,0.32208349916911333,0.9082585601768908
TN_12_2024-03-13,TN,12,2024-03-13,3.4663607075685685,4.687303015526614,2.578700529074361,0.8241754429663495,0.9162907318741551
TN_12_2024-03-14,TN,12,2024-03-14,2.6253929674212007,4.595725727160092,2.5478814489493886,0.8020015854720274,0.9122827104766162
TN_12_2024-03-15,TN,12,2024-03-15,2.8786365016777435,4.478699521934143,2.558002204858551,0.7514160886839212,1.0260415958332743
TN_12_2024-03-16,TN,12,2024-03-16,2.6623552418400807,4.200954297280359,3.283305880273577,0.7004468618403942,0.9477893989335261
TN_12_2024-03-17,TN,12,2024-03-17,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
